x1,species,date,mwp,lfm,study,tissue_age,sp_site,ilfm,study_nice,mwp_c
1419,QUEAGR,2022-03-08,-2.22933333333333,1.31237069207754,Sedgwick,both,QUEAGR_Sedgwick,0.761979832403112,SeR,0.37139510839844103
1420,QUEAGR,2022-04-25,-2.99033333333333,0.451005025125628,Sedgwick,both,QUEAGR_Sedgwick,2.217270194986073,SeR,-0.3896048916015591
1421,QUEAGR,2022-05-23,-2.64,0.541440743609605,Sedgwick,both,QUEAGR_Sedgwick,1.8469241773962801,SeR,-0.039271558268229256
1422,QUEAGR,2022-08-18,-3.86975,0.547922596928315,Sedgwick,both,QUEAGR_Sedgwick,1.8250753037127077,SeR,-1.269021558268229
1423,QUEAGR,2022-09-15,-4.2825,0.53884287749096,Sedgwick,both,QUEAGR_Sedgwick,1.8558285574012743,SeR,-1.6817715582682289
1424,QUEDOU,2022-04-25,-2.6195,1.02001912655403,Sedgwick,both,QUEDOU_Sedgwick,0.9803737733608375,SeR,-0.01877155826822907
1425,QUEDOU,2022-07-19,-3.2,0.649001331557923,Sedgwick,both,QUEDOU_Sedgwick,1.5408288879770204,SeR,-0.5992715582682293
1426,QUEDOU,2022-08-18,-4.00233333333333,0.61590174531351,Sedgwick,both,QUEDOU_Sedgwick,1.623635600335852,SeR,-1.401604891601559
1427,QUEAGR,2022-03-08,-1.35233333333333,0.775506143361687,Sedgwick,both,QUEAGR_Sedgwick,1.2894804361770371,SeR,1.2483951083984408
1428,QUEAGR,2022-04-25,-2.211,0.643932952751124,Sedgwick,both,QUEAGR_Sedgwick,1.5529567103649897,SeR,0.389728441731771
1429,QUEAGR,2022-05-23,-2.16975,0.599590163934426,Sedgwick,both,QUEAGR_Sedgwick,1.6678058783321947,SeR,0.4309784417317708
1430,QUEAGR,2022-07-19,-3.45,0.51032565528197,Sedgwick,both,QUEAGR_Sedgwick,1.9595330739299601,SeR,-0.8492715582682293
1431,QUEAGR,2022-08-18,-2.44433333333333,0.595696708275948,Sedgwick,both,QUEAGR_Sedgwick,1.678706607082281,SeR,0.15639510839844073
1432,QUEAGR,2022-09-15,-3.51366666666667,0.512337985581698,Sedgwick,both,QUEAGR_Sedgwick,1.9518365378757163,SeR,-0.9129382249348992
1433,QUEDOU,2022-04-25,-2.211,1.01466177940686,Sedgwick,both,QUEDOU_Sedgwick,0.9855500821018105,SeR,0.389728441731771
1434,QUEDOU,2022-05-23,-3.3165,0.638433228180862,Sedgwick,both,QUEDOU_Sedgwick,1.566334513711604,SeR,-0.7157715582682291
1435,QUEDOU,2022-08-18,-5.112,0.592234962784148,Sedgwick,both,QUEDOU_Sedgwick,1.6885190217391306,SeR,-2.5112715582682292
1437,QUEDOU,2022-04-25,-2.35985714285714,1.34142561983471,Sedgwick,both,QUEDOU_Sedgwick,0.7454755487100504,SeR,0.24087129887463066
1438,QUEDOU,2022-05-23,-2.86,0.847755367599219,Sedgwick,both,QUEDOU_Sedgwick,1.179585571757483,SeR,-0.259271558268229
1439,QUEDOU,2022-07-19,-4.2,0.6309963099631,Sedgwick,both,QUEDOU_Sedgwick,1.584795321637426,SeR,-1.5992715582682293
1440,QUEDOU,2022-08-18,-4.4565,0.633377425044092,Sedgwick,both,QUEDOU_Sedgwick,1.5788374521406188,SeR,-1.8557715582682293
1441,QUEAGR,2022-03-08,-2.44166666666667,0.427924590433852,Sedgwick,both,QUEAGR_Sedgwick,2.3368603308964984,SeR,0.15906177506510089
1442,QUEAGR,2022-04-25,-2.734,0.849787845995014,Sedgwick,both,QUEAGR_Sedgwick,1.1767643003049815,SeR,-0.13327155826822912
1443,QUEAGR,2022-05-23,-4.1634,0.463587684069612,Sedgwick,both,QUEAGR_Sedgwick,2.1570892289922026,SeR,-1.5626715582682293
1444,QUEAGR,2022-08-18,-4.201,0.499104920626713,Sedgwick,both,QUEAGR_Sedgwick,2.0035867383241306,SeR,-1.6002715582682288
1445,QUEAGR,2022-09-15,-5.033,0.57600341588386,Sedgwick,both,QUEAGR_Sedgwick,1.7361008154188287,SeR,-2.4322715582682295
1447,QUEAGR,2022-05-23,-3.67633333333333,0.561852449472166,Sedgwick,both,QUEAGR_Sedgwick,1.7798267159633336,SeR,-1.075604891601559
1448,QUEAGR,2022-07-19,-4.1,0.554474724503902,Sedgwick,both,QUEAGR_Sedgwick,1.8035087188053829,SeR,-1.4992715582682288
1449,QUEAGR,2022-08-18,-3.49833333333333,0.623348246754652,Sedgwick,both,QUEAGR_Sedgwick,1.6042396929907419,SeR,-0.8976048916015591
1450,QUEAGR,2022-09-15,-4.433,0.461636793864063,Sedgwick,both,QUEAGR_Sedgwick,2.166205149354857,SeR,-1.832271558268229
1451,QUEDOU,2022-04-25,-2.75833333333333,0.72272826641405,Sedgwick,both,QUEDOU_Sedgwick,1.3836458963500695,SeR,-0.15760489160155933
1452,QUEDOU,2022-05-23,-3.27725,0.710935143288084,Sedgwick,both,QUEDOU_Sedgwick,1.4065980693751998,SeR,-0.6765215582682291
1453,QUEDOU,2022-07-19,-4.55,0.588100686498856,Sedgwick,both,QUEDOU_Sedgwick,1.700389105058365,SeR,-1.949271558268229
1454,QUEDOU,2022-08-18,-4.88075,0.648404867122707,Sedgwick,both,QUEDOU_Sedgwick,1.5422462888619182,SeR,-2.280021558268229
1455,QUEDOU,2022-04-25,-3.18333333333333,1.15845575062702,Sedgwick,both,QUEDOU_Sedgwick,0.8632181241784547,SeR,-0.5826048916015591
1456,QUEDOU,2022-05-23,-2.97266666666667,0.73280977312391,Sedgwick,both,QUEDOU_Sedgwick,1.3646106215765643,SeR,-0.37193822493489925
1457,QUEDOU,2022-07-19,-3.85,0.627757352941176,Sedgwick,both,QUEDOU_Sedgwick,1.592972181551978,SeR,-1.2492715582682292
1458,QUEDOU,2022-08-18,-5.1675,0.567483116621308,Sedgwick,both,QUEDOU_Sedgwick,1.7621669626998233,SeR,-2.5667715582682296
1459,QUEDOU,2022-04-25,-2.71266666666667,0.923592788038698,Sedgwick,both,QUEDOU_Sedgwick,1.0827282466373054,SeR,-0.11193822493489902
1460,QUEDOU,2022-05-23,-2.96033333333333,0.74944,Sedgwick,both,QUEDOU_Sedgwick,1.334329632792485,SeR,-0.3596048916015593
1461,QUEDOU,2022-07-19,-3.88333333333333,0.58252427184466,Sedgwick,both,QUEDOU_Sedgwick,1.716666666666667,SeR,-1.2826048916015593
1462,QUEDOU,2022-08-18,-5.2685,0.580503443362622,Sedgwick,both,QUEDOU_Sedgwick,1.7226426672121078,SeR,-2.6677715582682295
1463,QUEDOU,2022-04-25,-3.36,0.98011390159649,Sedgwick,both,QUEDOU_Sedgwick,1.020289578967422,SeR,-0.759271558268229
1464,QUEDOU,2022-08-18,-4.926,0.560326497016256,Sedgwick,both,QUEDOU_Sedgwick,1.7846737666789088,SeR,-2.3252715582682293
1465,QUEDOU,2022-04-25,-2.28725,0.795868544600939,Sedgwick,both,QUEDOU_Sedgwick,1.2564889098631429,SeR,0.3134784417317711
1466,QUEDOU,2022-05-23,-3.2,0.82535046728972,Sedgwick,both,QUEDOU_Sedgwick,1.2116065109695677,SeR,-0.5992715582682293
1467,QUEDOU,2022-07-19,-4.43333333333333,0.566191979778254,Sedgwick,both,QUEDOU_Sedgwick,1.7661853853734286,SeR,-1.8326048916015591
1468,QUEDOU,2022-08-18,-4.79925,0.578995854444956,Sedgwick,both,QUEDOU_Sedgwick,1.7271280827366753,SeR,-2.198521558268229
1469,QUEDOU,2022-09-15,-4.005,0.559142475809142,Sedgwick,both,QUEDOU_Sedgwick,1.7884529315232,SeR,-1.404271558268229
1470,QUEDOU,2022-04-25,-2.696,1.22377025874325,Sedgwick,both,QUEDOU_Sedgwick,0.817146840148697,SeR,-0.0952715582682293
1471,QUEDOU,2022-05-23,-2.55666666666667,0.770657672849916,Sedgwick,both,QUEDOU_Sedgwick,1.2975929978118157,SeR,0.04406177506510067
1472,QUEDOU,2022-08-18,-4.72,0.616343616343616,Sedgwick,both,QUEDOU_Sedgwick,1.622471578325706,SeR,-2.119271558268229
1473,QUEDOU,2022-09-15,-3.87375,0.563885183113138,Sedgwick,both,QUEDOU_Sedgwick,1.773410669312373,SeR,-1.273021558268229
1474,QUEDOU,2022-04-25,-1.9765,0.97768231349539,Sedgwick,both,QUEDOU_Sedgwick,1.0228271353552671,SeR,0.62422844173177094
1475,QUEDOU,2022-05-23,-2.18,0.704167221408601,Sedgwick,both,QUEDOU_Sedgwick,1.4201172244280578,SeR,0.4207284417317707
1476,QUEDOU,2022-07-19,-3.92,0.595424836601307,Sedgwick,both,QUEDOU_Sedgwick,1.6794731064764001,SeR,-1.319271558268229
1477,QUEDOU,2022-09-15,-3.533,0.540240308320109,Sedgwick,both,QUEDOU_Sedgwick,1.8510281158203936,SeR,-0.932271558268229
1479,QUEDOU,2022-05-23,-3.442,0.746327319587629,Sedgwick,both,QUEDOU_Sedgwick,1.3398946732280064,SeR,-0.8412715582682293
1480,QUEDOU,2022-07-19,-4.5,0.621310295176386,Sedgwick,both,QUEDOU_Sedgwick,1.609501738122827,SeR,-1.8992715582682291
1481,QUEDOU,2022-08-18,-4.1515,0.596007604562738,Sedgwick,both,QUEDOU_Sedgwick,1.6778309409888346,SeR,-1.5507715582682295
1482,QUEDOU,2022-09-15,-3.98766666666667,0.559904855473396,Sedgwick,both,QUEDOU_Sedgwick,1.786017731806427,SeR,-1.386938224934899
1483,QUEAGR,2022-03-08,-2.683,0.735319484487815,Sedgwick,both,QUEAGR_Sedgwick,1.3599530831099185,SeR,-0.08227155826822896
1484,QUEAGR,2022-04-25,-2.48825,0.73178096899745,Sedgwick,both,QUEAGR_Sedgwick,1.3665291150848233,SeR,0.11247844173177102
1485,QUEAGR,2022-05-23,-2.35,0.612740899357602,Sedgwick,both,QUEAGR_Sedgwick,1.6320111829460064,SeR,0.2507284417317708
1486,QUEAGR,2022-07-19,-4.95,0.569121447028424,Sedgwick,both,QUEAGR_Sedgwick,1.7570942111237222,SeR,-2.3492715582682293
1487,QUEAGR,2022-08-18,-3.76166666666667,0.52040111605293,Sedgwick,both,QUEAGR_Sedgwick,1.9215946491134925,SeR,-1.160938224934899
1488,QUEAGR,2022-09-15,-3.085,0.513144580054933,Sedgwick,both,QUEAGR_Sedgwick,1.9487685125563408,SeR,-0.4842715582682291
1489,QUEAGR,2022-03-08,-2.21666666666667,1.74906010752629,Sedgwick,both,QUEAGR_Sedgwick,0.5717356400142865,SeR,0.384061775065101
1490,QUEAGR,2022-04-25,-2.96633333333333,0.708648129372,Sedgwick,both,QUEAGR_Sedgwick,1.4111375710342937,SeR,-0.36560489160155907
1491,QUEAGR,2022-05-23,-1.61575,0.589143559346264,Sedgwick,both,QUEAGR_Sedgwick,1.6973791601993204,SeR,0.9849784417317708
1492,QUEAGR,2022-08-18,-4.0285,0.507449010912438,Sedgwick,both,QUEAGR_Sedgwick,1.970641342273802,SeR,-1.4277715582682293
1493,QUEAGR,2022-09-15,-2.54766666666667,0.495801081303805,Sedgwick,both,QUEAGR_Sedgwick,2.0169379166546113,SeR,0.05306177506510101
1494,QUEDOU,2022-03-08,-1.7875,1.55201121724652,Sedgwick,both,QUEDOU_Sedgwick,0.6443252399774125,SeR,0.8132284417317708
1495,QUEDOU,2022-04-25,-3.0975,1.19779126455079,Sedgwick,both,QUEDOU_Sedgwick,0.834870005814437,SeR,-0.4967715582682293
1496,QUEDOU,2022-05-23,-3.192,0.754483695652174,Sedgwick,both,QUEDOU_Sedgwick,1.32540968845669,SeR,-0.5912715582682293
1497,QUEDOU,2022-08-18,-3.946,0.6626288580955,Sedgwick,both,QUEDOU_Sedgwick,1.5091404302465152,SeR,-1.3452715582682293
1498,QUEDOU,2022-09-15,-4.317,0.598611665694014,Sedgwick,both,QUEDOU_Sedgwick,1.6705320950279632,SeR,-1.7162715582682293
1499,QUEDOU,2022-04-25,-2.82,0.639444610331443,Sedgwick,both,QUEDOU_Sedgwick,1.5638571095026832,SeR,-0.21927155826822897
1500,QUEDOU,2022-04-25,-2.82,0.639444610331443,Sedgwick,both,QUEDOU_Sedgwick,1.5638571095026832,SeR,-0.21927155826822897
1501,QUEDOU,2022-05-23,-3.3255,0.696957123098202,Sedgwick,both,QUEDOU_Sedgwick,1.4348084937487595,SeR,-0.724771558268229
1502,QUEDOU,2022-05-23,-3.3255,0.696957123098202,Sedgwick,both,QUEDOU_Sedgwick,1.4348084937487595,SeR,-0.724771558268229
1503,QUEDOU,2022-07-19,-4.65,0.615749525616698,Sedgwick,both,QUEDOU_Sedgwick,1.624036979969184,SeR,-2.0492715582682295
1504,QUEDOU,2022-07-19,-4.65,0.615749525616698,Sedgwick,both,QUEDOU_Sedgwick,1.624036979969184,SeR,-2.0492715582682295
1505,QUEDOU,2022-08-18,-4.349,0.611705565529623,Sedgwick,both,QUEDOU_Sedgwick,1.6347734209908429,SeR,-1.7482715582682293
1506,QUEDOU,2022-08-18,-4.349,0.611705565529623,Sedgwick,both,QUEDOU_Sedgwick,1.6347734209908429,SeR,-1.7482715582682293
1507,QUEDOU,2022-09-15,-4.87066666666667,0.57323382240692,Sedgwick,both,QUEDOU_Sedgwick,1.7444888297085384,SeR,-2.2699382249348994
1508,QUEDOU,2022-09-15,-4.87066666666667,0.57323382240692,Sedgwick,both,QUEDOU_Sedgwick,1.7444888297085384,SeR,-2.2699382249348994
1509,QUEAGR,2022-04-04,-3.2,1.25481403323661,Sedgwick,both,QUEAGR_Sedgwick,0.7969308387639288,SeR,-0.5992715582682293
1510,QUEAGR,2022-04-25,-2.5075,0.492335217338267,Sedgwick,both,QUEAGR_Sedgwick,2.0311364387182027,SeR,0.09322844173177103
1511,QUEAGR,2022-05-23,-3.78,0.54987732631201,Sedgwick,both,QUEAGR_Sedgwick,1.8185874415061487,SeR,-1.179271558268229
1512,QUEAGR,2022-07-19,-4.1,0.500779022253579,Sedgwick,both,QUEAGR_Sedgwick,1.9968887584385095,SeR,-1.4992715582682288
1513,QUEAGR,2022-08-18,-3.1325,0.508077042426909,Sedgwick,both,QUEAGR_Sedgwick,1.9682054422757316,SeR,-0.531771558268229
1514,QUEAGR,2022-09-15,-3.496,0.496748958961154,Sedgwick,both,QUEAGR_Sedgwick,2.0130892716741466,SeR,-0.8952715582682291
1515,QUEDOU,2022-03-08,-1.68828571428571,1.8309866064858,Sedgwick,both,QUEDOU_Sedgwick,0.5461536400417987,SeR,0.9124427274460609
1516,QUEDOU,2022-04-25,-2.001,0.945343883140597,Sedgwick,both,QUEDOU_Sedgwick,1.0578161215554978,SeR,0.599728441731771
1517,QUEDOU,2022-05-23,-2.6365,0.75039603960396,Sedgwick,both,QUEDOU_Sedgwick,1.3326296345164277,SeR,-0.035771558268228976
1518,QUEDOU,2022-07-19,-4.63333333333333,0.640752351097179,Sedgwick,both,QUEDOU_Sedgwick,1.5606653620352242,SeR,-2.0326048916015593
1519,QUEDOU,2022-08-18,-4.657,0.627759529447712,Sedgwick,both,QUEDOU_Sedgwick,1.5929666585543933,SeR,-2.056271558268229
1520,QUEDOU,2022-09-15,-4.74066666666667,0.598844582217839,Sedgwick,both,QUEDOU_Sedgwick,1.6698823529411753,SeR,-2.1399382249348995
1521,QUEDOU,2022-04-25,-2.695,0.876240779528276,Sedgwick,both,QUEDOU_Sedgwick,1.141238827686552,SeR,-0.09427155826822897
1522,QUEDOU,2022-05-23,-3.88833333333333,0.653261600537996,Sedgwick,both,QUEDOU_Sedgwick,1.530780317068149,SeR,-1.2876048916015592
1523,QUEDOU,2022-08-18,-4.44666666666667,0.478359307195955,Sedgwick,both,QUEDOU_Sedgwick,2.090478819910073,SeR,-1.845938224934899
1525,QUEDOU,2022-04-25,-2.96,0.848654970760234,Sedgwick,both,QUEDOU_Sedgwick,1.1783351708930538,SeR,-0.3592715582682291
1526,QUEDOU,2022-05-23,-3.34333333333333,0.715020723167072,Sedgwick,both,QUEDOU_Sedgwick,1.39856086348191,SeR,-0.7426048916015593
1527,QUEDOU,2022-07-19,-4.2,0.614563106796116,Sedgwick,both,QUEDOU_Sedgwick,1.6271721958925762,SeR,-1.5992715582682293
1528,QUEDOU,2022-08-18,-4.6335,0.627397401526088,Sedgwick,both,QUEDOU_Sedgwick,1.5938861040348422,SeR,-2.032771558268229
1529,QUEDOU,2022-09-15,-4.16766666666667,0.561421116017664,Sedgwick,both,QUEDOU_Sedgwick,1.7811941365749004,SeR,-1.566938224934899
1530,QUEDOU,2022-04-25,-2.56333333333333,0.933291264761561,Sedgwick,both,QUEDOU_Sedgwick,1.0714768666087129,SeR,0.03739510839844096
1531,QUEDOU,2022-05-23,-3.01666666666667,0.732066217044758,Sedgwick,both,QUEDOU_Sedgwick,1.3659966499162475,SeR,-0.4159382249348993
1532,QUEDOU,2022-08-18,-5.094,0.584344766930519,Sedgwick,both,QUEDOU_Sedgwick,1.7113184828416614,SeR,-2.4932715582682294
